crime_rate_per_100000,CountyName,State,FIPS
0.0,Shannon County, SD,46113
0.0,Jones County, SD,46075
0.0,Grant County, SD,46051
0.0,Yakutat City and Borough, AK,2282
0.0,Lyman County, SD,46085
0.0,Sioux County, NE,31165
0.0,Smith County, MS,28129
0.0,Collingsworth County, TX,48087
0.0,Aleutians East Borough, AK,2013
0.0,Lake and Peninsula Borough, AK,2164
0.0,Gregory County, SD,46053
0.0,Clarke County, MS,28023
0.0,Norman County, MN,27107
0.0,Noble County, OH,39121
0.0,Buffalo County, SD,46017
0.0,Calhoun County, MS,28013
0.0,Harlan County, NE,31083
0.0,Greeley County, NE,31077
0.0,Benton County, MS,28009
0.0,Treasure County, MT,30103
0.0,Gates County, NC,37073
0.0,Garfield County, NE,31071
0.0,Mora County, NM,35033
0.0,Loup County, NE,31115
0.0,Kalawao County, HI,15005
0.0,Garfield County, UT,49017
0.0,Fremont County, IA,19071
0.0,Jackson Parish, LA,22049
0.0,Alcorn County, MS,28003
0.0,Harding County, NM,35021
0.0,Frontier County, NE,31063
0.0,Dundy County, NE,31057
0.0,Arthur County, NE,31005
0.0,Blaine County, NE,31009
0.0,Colfax County, NE,31037
0.0,Jewell County, KS,20089
0.0,Carroll County, MS,28015
0.0,Hayes County, NE,31085
0.0,Keya Paha County, NE,31103
0.0,Boone County, NE,31011
0.0,Gallatin County, IL,17059
0.0,Powder River County, MT,30075
0.0,King County, TX,48269
0.0,Wayne County, MS,28153
0.0,Sharkey County, MS,28125
0.0,Wilkinson County, MS,28157
0.0,Glascock County, GA,13125
0.0,Logan County, NE,31113
0.0,Clay County, NE,31035
0.0,Issaquena County, MS,28055
0.0,Howard County, NE,31093
0.0,Yalobusha County, MS,28161
0.0,Hooker County, NE,31091
0.0,Jenkins County, GA,13165
0.0,McPherson County, NE,31117
0.0,Calhoun County, IL,17013
0.0,Pope County, IL,17151
0.0,Southeast Fairbanks Census Area, AK,2240
0.0,Lincoln County, KS,20105
0.0,Sanborn County, SD,46111
0.0,Montgomery County, AR,5097
0.0,Emmons County, ND,38029
0.0,Harper County, OK,40059
0.0,Cavalier County, ND,38019
0.0,Daggett County, UT,49009
0.0,Motley County, TX,48345
0.0,Piute County, UT,49031
0.0,Fallon County, MT,30025
0.0,Sherman County, NE,31163
0.0,Pawnee County, NE,31133
0.0,Chattahoochee County, GA,13053
0.0,Coke County, TX,48081
0.0,Kidder County, ND,38043
0.0,Logan County, ND,38047
0.0,Sargent County, ND,38081
0.0,Billings County, ND,38007
0.0,Aurora County, SD,46003
0.0,Divide County, ND,38023
0.0,Scott County, IL,17171
0.0,Elk County, KS,20049
0.0,Putnam County, MO,29171
0.0,Granite County, MT,30039
0.0,Hardeman County, TX,48197
0.0,Toole County, MT,30101
0.0,Noxubee County, MS,28103
0.0,Merrick County, NE,31121
0.0,Prentiss County, MS,28117
0.0,Garza County, TX,48169
0.0,Big Stone County, MN,27011
0.0,Covington County, MS,28031
0.0,Sheridan County, ND,38083
0.0,Jefferson County, NE,31095
0.0,Essex County, VT,50009
0.0,Echols County, GA,13101
0.0,Gentry County, MO,29075
0.0,Hamilton County, IL,17065
0.0,Polk County, NE,31143
0.0,Brown County, NE,31017
0.0,Butler County, IA,19023
0.0,Clark County, SD,46025
0.0,Crockett County, TX,48105
0.0,Lipscomb County, TX,48295
0.0,McPherson County, SD,46089
0.0,Red Lake County, MN,27125
0.0,Wheeler County, NE,31183
0.0,Slope County, ND,38087
0.0,Bon Homme County, SD,46009
0.0,Loving County, TX,48301
0.0,Carter County, MT,30011
0.0,Banner County, NE,31007
0.0,Fillmore County, NE,31059
0.0,Garfield County, MT,30033
0.0,Sully County, SD,46119
0.0,Mineral County, CO,8079
0.0,Edmunds County, SD,46045
0.0,Garden County, NE,31069
0.0,Thurston County, NE,31173
0.0,Union County, IN,18161
0.0,Todd County, SD,46121
0.0,Kinney County, TX,48271
0.0,Furnas County, NE,31065
0.0,Wibaux County, MT,30109
0.0,McIntosh County, ND,38051
0.0,Adams County, ND,38001
0.0,Osceola County, IA,19143
0.0,Sherman County, TX,48421
0.0,Perkins County, SD,46105
0.0,Hinsdale County, CO,8053
0.0,Campbell County, SD,46021
0.0,Golden Valley County, ND,38033
0.0,Clark County, ID,16033
0.0,Briscoe County, TX,48045
0.0,Foster County, ND,38031
0.0,Box Butte County, NE,31013
0.0,Cottle County, TX,48101
0.0,Ohio County, IN,18115
0.0,Newton County, MS,28101
0.0,Jerauld County, SD,46073
0.0,Cimarron County, OK,40025
0.0,Lawrence County, MS,28077
