county_name,crime_rate_per_100000,FIPS
"Hunterdon County, NJ",36.43564356,34019
"Wayne County, UT",36.40334911,49055
"Clay County, IA",36.38348189999999,19041
"Conejos County, CO",36.24501631,8021
"Geauga County, OH",36.18099008,39055
"Butler County, NE",36.09239654,31023
"Rockcastle County, KY",35.94320973,21203
"Dewey County, SD",35.8037952,46041
"Lafayette County, WI",35.7867112,55065
"Tolland County, CT",35.67252621,9013
"Washington County, KS",35.53028957,20201
"Lyon County, KY",35.49875754,21143
"Ziebach County, SD",35.2858151,46137
"Grand County, CO",34.99195185,8049
"Franklin County, IN",34.85686898,18047
"Boone County, IN",34.72394464,18011
"Washington County, NE",34.61405331,31177
"Hancock County, KY",34.53436169,21091
"Putnam County, IL",34.47681434,17155
"Fleming County, KY",34.46374414,21069
"Stevens County, KS",34.38789546,20189
"Taylor County, WI",33.9640951,55119
"Jones County, IA",33.96244724,19105
"Edwards County, KS",33.95585739,20047
"McHenry County, ND",33.7723742,38049
"Hamilton County, IN",33.70487339,18057
"Humphreys County, MS",33.62474781,28053
"Saunders County, NE",33.44641407,31155
"Montgomery County, GA",33.25573661,13209
"Uinta County, WY",33.22889965,56041
"Appomattox County, VA",32.77613897,51011
"Vilas County, WI",32.75926619,55125
"Upshur County, WV",32.43462396,54097
"Franklin County, NE",32.41491086,31061
"Wayne County, NE",31.87759005,31179
"Marshall County, MN",31.83023873,27089
"Salem city, VA",31.62180323,51775
"Ottawa County, OH",31.58943455,39123
"Howard County, IA",31.49275667,19089
"Schleicher County, TX",31.19151591,48413
"Humboldt County, IA",30.96614368,19091
"Huron County, OH",30.56598006,39077
"Perry County, OH",30.55810206,39127
"Brookings County, SD",30.33244358,46011
"Calhoun County, IA",30.22365505,19025
"Webster County, KY",29.73535534,21233
"Upton County, TX",29.65599051,48461
"Cameron Parish, LA",29.65599051,22023
"Shackelford County, TX",29.62962963,48417
"Jones County, NC",29.36857562,37103
"Wallowa County, OR",29.35133549,41063
"Holt County, NE",28.71088142,31089
"Bond County, IL",28.62049227,17005
"Winneshiek County, IA",28.57959417,19191
"Switzerland County, IN",28.50085503,18155
"Lac qui Parle County, MN",28.46164793,27073
"Randolph County, AR",28.26136107,5121
"Richland County, WI",28.22148219,55103
"Pierce County, NE",27.97202797,31139
"Reagan County, TX",27.77006387,48383
"Estill County, KY",27.60905577,21065
"Wolfe County, KY",27.59381898,21237
"Monroe County, OH",27.42543709,39111
"Webster County, NE",27.11496746,31181
"Mercer County, MO",27.06359946,29129
"Smith County, KS",26.98327037,20183
"Adams County, ID",26.12330199,16003
"Henry County, KY",25.89834898,21103
"Lafayette County, MS",25.332242100000002,28071
"Wells County, IN",25.16718199,18179
"Pike County, IL",24.76780186,17149
"Union County, OH",24.38749859,39159
"Traill County, ND",24.25712553,38097
"Mason County, TX",24.2248062,48319
"Corson County, SD",23.72479241,46031
"Fountain County, IN",23.69668246,18045
"Brown County, MN",23.68545713,27015
"Custer County, ID",23.5349494,16037
"Randolph County, IN",23.41280681,18135
"Mineral County, MT",23.39181287,30061
"Oneida County, ID",23.39181287,16071
"Adams County, IN",23.11203559,18001
"Leelanau County, MI",22.99167701,26089
"Phillips County, CO",22.95684114,8095
"Morgan County, KY",22.42152466,21175
"Jackson County, KY",22.34304014,21109
"Cuming County, NE",22.23210316,31039
"Ouray County, CO",21.94426158,8091
"Greene County, IA",21.88423241,19073
"Union County, MS",21.61850544,28145
"Pipestone County, MN",21.57497303,27117
"Owsley County, KY",21.486893,21189
"Oconto County, WI",21.43737607,55083
"Greene County, MS",21.06149958,28041
"Hamilton County, NY",20.95118374,36041
"Mills County, TX",20.37905034,48333
"East Feliciana Parish, LA",20.275750199999997,22037
"Metcalfe County, KY",20.0340579,21169
"Clinton County, KY",19.71220185,21053
"Morgan County, UT",19.65988401,49029
"Dickey County, ND",19.05487805,38021
"Owen County, IN",18.86703457,18119
"Knott County, KY",18.77816725,21119
"Owen County, KY",18.75820672,21187
"Holmes County, OH",18.35157021,39075
"Alleghany County, NC",18.28320687,37005
"Leslie County, KY",18.15046737,21131
"Brown County, OH",18.07337791,39015
"Perry County, MS",16.486687,28111
"Stanton County, NE",16.30523398,31167
"Cotton County, OK",16.25487646,40033
"Taylor County, IA",16.23113131,19173
"Menifee County, KY",15.90330789,21165
"Menard County, IL",15.86420243,17129
"Wayne County, IA",15.62011871,19185
"Buffalo County, WI",14.97342218,55011
"Bland County, VA",14.84780995,51021
"Breathitt County, KY",14.76559616,21025
"Lexington city, VA",13.94700139,51678
"Presidio County, TX",13.88696014,48377
"Grant County, OR",13.73060552,41023
"Rolette County, ND",13.71553971,38079
"Brown County, IN",13.31292019,18013
"Mitchell County, NC",13.048016699999998,37121
"Wabash County, IN",12.36170344,18169
"Decatur County, IA",12.29105211,19053
"Crawford County, WI",12.19735317,55023
"Knox County, NE",11.67542323,31107
"Richmond County, VA",11.16944041,51159
"Hickory County, MO",10.74691026,29085
"Hancock County, IL",10.74229241,17067
"Jefferson County, IN",9.242713661,18077
"Shelby County, IA",8.360504975,19165
"Bath County, KY",8.360504975,21011
"Boone County, IL",7.413310599,17007
"Newton County, TX",7.072135785,48351
"Baker County, OR",6.242976651,41001
"Jasper County, MS",6.071645416,28061
"Fayette County, IN",4.190939189,18041
"Haakon County, SD",0,46055
"Day County, SD",0,46037
"Yukon-Koyukuk Census Area, AK",0,2290
"Bowman County, ND",0,38011
"Grant County, NE",0,31075
"Sibley County, MN",0,27143
"Boyd County, NE",0,31015
"Graham County, NC",0,37075
"Sioux County, ND",0,38085
"Robertson County, KY",0,21201
"Liberty County, MT",0,30051
"Quitman County, MS",0,28119
"Wade Hampton Census Area, AK",0,2270
"Hyde County, NC",0,37095
"Douglas County, SD",0,46043
"Thomas County, NE",0,31171
"Valley County, NE",0,31175
"Petroleum County, MT",0,30069
"Kingsbury County, SD",0,46077
"Hyde County, SD",0,46069
"Perry County, AL",0,1105
"Shannon County, SD",0,46113
"Jones County, SD",0,46075
"Grant County, SD",0,46051
"Yakutat City and Borough, AK",0,2282
"Lyman County, SD",0,46085
"Sioux County, NE",0,31165
"Smith County, MS",0,28129
"Collingsworth County, TX",0,48087
"Aleutians East Borough, AK",0,2013
"Lake and Peninsula Borough, AK",0,2164
"Gregory County, SD",0,46053
"Clarke County, MS",0,28023
"Norman County, MN",0,27107
"Noble County, OH",0,39121
"Buffalo County, SD",0,46017
"Calhoun County, MS",0,28013
"Harlan County, NE",0,31083
"Greeley County, NE",0,31077
"Benton County, MS",0,28009
"Treasure County, MT",0,30103
"Gates County, NC",0,37073
"Garfield County, NE",0,31071
"Mora County, NM",0,35033
"Loup County, NE",0,31115
"Kalawao County, HI",0,15005
"Garfield County, UT",0,49017
"Fremont County, IA",0,19071
"Jackson Parish, LA",0,22049
"Alcorn County, MS",0,28003
"Harding County, NM",0,35021
"Frontier County, NE",0,31063
"Dundy County, NE",0,31057
"Arthur County, NE",0,31005
"Blaine County, NE",0,31009
"Colfax County, NE",0,31037
"Jewell County, KS",0,20089
"Carroll County, MS",0,28015
"Hayes County, NE",0,31085
"Keya Paha County, NE",0,31103
"Boone County, NE",0,31011
"Gallatin County, IL",0,17059
"Powder River County, MT",0,30075
"King County, TX",0,48269
"Wayne County, MS",0,28153
"Sharkey County, MS",0,28125
"Wilkinson County, MS",0,28157
"Glascock County, GA",0,13125
"Logan County, NE",0,31113
"Clay County, NE",0,31035
"Issaquena County, MS",0,28055
"Howard County, NE",0,31093
"Yalobusha County, MS",0,28161
"Hooker County, NE",0,31091
"Jenkins County, GA",0,13165
"McPherson County, NE",0,31117
"Calhoun County, IL",0,17013
"Pope County, IL",0,17151
"Southeast Fairbanks Census Area, AK",0,2240
"Lincoln County, KS",0,20105
"Sanborn County, SD",0,46111
"Montgomery County, AR",0,5097
"Emmons County, ND",0,38029
"Harper County, OK",0,40059
"Cavalier County, ND",0,38019
"Daggett County, UT",0,49009
"Motley County, TX",0,48345
"Piute County, UT",0,49031
"Fallon County, MT",0,30025
"Sherman County, NE",0,31163
"Pawnee County, NE",0,31133
"Chattahoochee County, GA",0,13053
"Coke County, TX",0,48081
"Kidder County, ND",0,38043
"Logan County, ND",0,38047
"Sargent County, ND",0,38081
"Billings County, ND",0,38007
"Aurora County, SD",0,46003
"Divide County, ND",0,38023
"Scott County, IL",0,17171
"Elk County, KS",0,20049
"Putnam County, MO",0,29171
"Granite County, MT",0,30039
"Hardeman County, TX",0,48197
"Toole County, MT",0,30101
"Noxubee County, MS",0,28103
"Merrick County, NE",0,31121
"Prentiss County, MS",0,28117
"Garza County, TX",0,48169
"Big Stone County, MN",0,27011
"Covington County, MS",0,28031
"Sheridan County, ND",0,38083
"Jefferson County, NE",0,31095
"Essex County, VT",0,50009
"Echols County, GA",0,13101
"Gentry County, MO",0,29075
"Hamilton County, IL",0,17065
"Polk County, NE",0,31143
"Brown County, NE",0,31017
"Butler County, IA",0,19023
"Clark County, SD",0,46025
"Crockett County, TX",0,48105
"Lipscomb County, TX",0,48295
"McPherson County, SD",0,46089
"Red Lake County, MN",0,27125
"Wheeler County, NE",0,31183
"Slope County, ND",0,38087
"Bon Homme County, SD",0,46009
"Loving County, TX",0,48301
"Carter County, MT",0,30011
"Banner County, NE",0,31007
"Fillmore County, NE",0,31059
"Garfield County, MT",0,30033
"Sully County, SD",0,46119
"Mineral County, CO",0,8079
"Edmunds County, SD",0,46045
"Garden County, NE",0,31069
"Thurston County, NE",0,31173
"Union County, IN",0,18161
"Todd County, SD",0,46121
"Kinney County, TX",0,48271
"Furnas County, NE",0,31065
"Wibaux County, MT",0,30109
"McIntosh County, ND",0,38051
"Adams County, ND",0,38001
"Osceola County, IA",0,19143
"Sherman County, TX",0,48421
"Perkins County, SD",0,46105
"Hinsdale County, CO",0,8053
"Campbell County, SD",0,46021
"Golden Valley County, ND",0,38033
"Clark County, ID",0,16033
"Briscoe County, TX",0,48045
"Foster County, ND",0,38031
"Box Butte County, NE",0,31013
"Cottle County, TX",0,48101
"Ohio County, IN",0,18115
"Newton County, MS",0,28101
"Jerauld County, SD",0,46073
"Cimarron County, OK",0,40025
"Lawrence County, MS",0,28077
